STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,nrg_bal,Energy balance,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HR,Croatia,2009,,1.291,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HR,Croatia,2010,,1.123,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HR,Croatia,2011,,1.029,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HR,Croatia,2012,,1.049,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HR,Croatia,2013,,2.715,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HR,Croatia,2014,,2.652,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HR,Croatia,2015,,2.361,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HR,Croatia,2016,,1.218,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HR,Croatia,2017,,1.174,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HR,Croatia,2018,,2.582,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HR,Croatia,2019,,5.855,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HR,Croatia,2020,,6.593,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HR,Croatia,2021,,6.985,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HR,Croatia,2022,,2.395,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HR,Croatia,2023,,0.919,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HU,Hungary,2004,,1.016,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HU,Hungary,2005,,1.006,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HU,Hungary,2006,,1.217,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HU,Hungary,2007,,1.633,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HU,Hungary,2008,,5.183,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HU,Hungary,2009,,5.887,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HU,Hungary,2010,,6.163,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HU,Hungary,2011,,6.174,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HU,Hungary,2012,,5.998,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HU,Hungary,2013,,6.341,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HU,Hungary,2014,,7.001,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HU,Hungary,2015,,7.169,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HU,Hungary,2016,,7.768,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HU,Hungary,2017,,7.731,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HU,Hungary,2018,,7.746,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HU,Hungary,2019,,8.057,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HU,Hungary,2020,,11.571,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HU,Hungary,2021,,6.165,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HU,Hungary,2022,,7.77,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,HU,Hungary,2023,,7.575,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,IE,Ireland,2004,,0.044,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,IE,Ireland,2005,,0.075,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,IE,Ireland,2006,,0.102,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,IE,Ireland,2007,,0.503,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,IE,Ireland,2008,,1.305,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,IE,Ireland,2009,,1.962,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,IE,Ireland,2010,,2.491,,,,,
dataflow,ESTAT:SDG_07_40(1.0),Share of renewable energy in gross final energy consumption by sector,A,Annual,REN_TRA,Renewable energy sources in transport,PC,Percentage,IE,Ireland,2011,,3.844,,,,,
